cluster_id,cluster_name,gene,avg_log2FC,p_val_adj,p_val_adj_negbinom,pct.1,pct.2,pct_diff,N_DEG
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Sec62,-1.01813508689924,0.000580286040634883,2.1644175370922e-06,0.686,0.772,-0.086,48
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Uqcr11,-0.767652032380099,0.000597554521914237,0.000351542502937898,0.129,0.5,-0.371,26
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Selenom,-0.724814315352667,0.000601023084850491,0.00177516748555524,0.414,0.69,-0.276,14
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Itm2c,-0.822045713268903,0.00061077098295259,7.05079358995889e-05,0.486,0.709,-0.223,47
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Rpl7,-0.557930778551412,0.000639057046566383,1,0.014,0.369,-0.355,10
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Ldhb,-0.796817728854958,0.000663658947033614,8.21094521112064e-05,0.257,0.593,-0.336,19
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Ndufb7,-0.647176209606117,0.000665710460562505,0.155449585324304,0.043,0.41,-0.367,19
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Actg1,-0.924884558628207,0.0006948347916556,7.18795396205498e-06,0.486,0.675,-0.189,25
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Ndufc1,-0.901018582082951,0.000711353841182149,2.23232405701665e-05,0.171,0.511,-0.34,30
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,mt-Rnr1,-0.617843793862684,0.000775726549229649,0.082472833957688,0.071,0.433,-0.362,27
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Ndufa11,-0.751452071556399,0.00077832962688592,0.00011958273578348,0.229,0.582,-0.353,38
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Rabac1,-0.87351240748146,0.000792279320232534,2.5075515640154e-05,0.314,0.612,-0.298,26
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Uqcrq,-0.801415514377463,0.000838759875261251,8.74621439288654e-05,0.371,0.631,-0.26,23
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Rps23,-0.628483600461381,0.000843867749948185,0.0119024382959093,0.086,0.466,-0.38,25
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Mecr,0.554068827868896,0.00102467976527431,2.38650819041354e-06,0.786,0.481,0.305,10
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Chgb,-0.924286052081442,0.00102726024092564,5.72074672366949e-05,0.2,0.56,-0.36,28
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Ahi1,-0.329586317958182,0.00117006965415497,,1,1,0,32
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Chmp2a,-0.617551295020836,0.00120853186676904,0.0215431454601469,0.114,0.478,-0.364,3
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Timp2,-0.815713361349318,0.00121713083226605,6.50133015339558e-05,0.257,0.578,-0.321,13
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Rps14,-0.688930069800259,0.00127717778653431,0.000480221894973657,0.243,0.575,-0.332,18
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Cacybp,-0.75449084135682,0.0014126783604755,0.00037380329694998,0.129,0.474,-0.345,16
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Crip2,-0.70556176347017,0.0014208865215925,0.00150060658550006,0.186,0.53,-0.344,2
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Ppia,-1.44124152303341,0.00146437024360112,2.32928756407538e-10,0.529,0.646,-0.117,57
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Cfl1,-0.862361702733042,0.00146955031815005,4.10621863791885e-05,0.286,0.582,-0.296,21
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Frmd4a,0.368864055497347,0.00153687827435408,1.18698216543424e-05,1,0.996,0.004,12
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Ddx5,-0.568716051581653,0.00153786650273769,1,0.9,0.951,-0.0509999999999999,26
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Ywhab,-0.896411442731235,0.00154536558767929,5.77996329188752e-06,0.286,0.567,-0.281,15
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Ndufb8,-0.786768644931476,0.00155861825582223,0.000147253884834044,0.143,0.496,-0.353,37
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Zcchc14,0.541459848022481,0.00185593626962677,0.000184787585724278,0.729,0.392,0.337,7
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Eef1a1,-0.91491611823253,0.00186961822733184,1.37591832322961e-05,0.6,0.716,-0.116,23
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Saraf,-0.725188920612729,0.00189535552228267,0.00110839405048339,0.457,0.705,-0.248,1
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Rpl18a,-0.693252322509668,0.00207196165187973,0.000945939226369185,0.129,0.493,-0.364,27
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Igsf8,-0.712242656972595,0.00211278713562495,0.00429703407544123,0.314,0.631,-0.317,3
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Fabp5,-0.749339114198706,0.0022075440687899,0.00150606805223239,0.129,0.474,-0.345,16
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Ndufa8,-0.600317685792944,0.00244041002377043,0.0592748934661191,0.086,0.433,-0.347,9
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Rps9,-0.724507294375758,0.00246216153060921,0.00197424174349258,0.157,0.507,-0.35,17
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Oaz1,-0.849153006792289,0.00247427587757783,7.18999110646325e-05,0.557,0.713,-0.156,25
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Eef1b2,-0.706705656877833,0.00249151638828131,0.000908011770517563,0.171,0.515,-0.344,31
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Cd81,-0.755927727315665,0.00251588238143859,0.00101744282677537,0.457,0.698,-0.241,38
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Calr,-0.734922161450298,0.00281510005816541,0.000630274115398226,0.214,0.541,-0.327,16
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Pebp1,-0.834041095249862,0.00283570851765618,0.000223295789848215,0.386,0.646,-0.26,18
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Rps15,-0.703193807279619,0.00317325950404165,0.000996151501733119,0.271,0.582,-0.311,19
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Deup1,0.311002602985601,0.00319876864476332,0.134556978472633,0.271,0.056,0.215,1
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Pbx1,0.478703082304284,0.00328870781932052,3.02743201447559e-10,1,0.937,0.0629999999999999,10
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Dynll2,-0.766729017298741,0.00331118529141514,0.000261038705443881,0.186,0.511,-0.325,15
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Pkm,-0.81771462354683,0.00348791732410994,4.8439047069653e-05,0.329,0.601,-0.272,19
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Swi5,-0.71021314349162,0.00384325799131468,0.00287979480086893,0.2,0.537,-0.337,6
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Mbnl2,0.502039059986457,0.00403523263037443,3.71785890283176e-05,0.986,0.866,0.12,6
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Rpl30,-0.699214725223949,0.0040535896784657,0.00307204670007539,0.143,0.478,-0.335,38
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Tm2d3,-0.760112540536595,0.00405634492190604,0.000466462115386078,0.214,0.534,-0.32,30
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Rpl37a,-0.733235160000463,0.00414619848672545,0.00205001692215881,0.243,0.575,-0.332,26
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,C1ql3,-0.807580380981846,0.00496052162523275,0.00422117998892881,0.371,0.679,-0.308,1
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Cox5a,-0.906236417887582,0.00503297372830715,4.37109543220201e-05,0.329,0.597,-0.268,23
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Emc7,-0.679937752406748,0.00515897909279137,0.00276375690098681,0.271,0.59,-0.319,11
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Cmip,0.492412107874918,0.00529826441730683,0.000627030195836513,0.986,0.817,0.169,16
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Sec11c,-0.672579829359409,0.005308354397365,0.00467600335210586,0.157,0.5,-0.343,22
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Prickle2,0.48800080960028,0.00536084366222147,3.78845316725088e-13,1,0.937,0.0629999999999999,14
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Nav2,0.479548456140913,0.00561760103992914,7.31755213496153e-09,0.986,0.963,0.023,16
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Serinc1,-0.739843109347646,0.0058322189725232,0.00157042863115057,0.3,0.604,-0.304,15
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Foxn3,0.496872580283919,0.00608179581635465,0.000163712103431256,0.957,0.728,0.229,2
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Maged1,-0.599252842841227,0.00616394674064422,0.169685608817089,0.743,0.813,-0.07,12
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Coq8b,0.450906430736389,0.00635911079062072,0.00345694636915713,0.8,0.459,0.341,2
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Jund,-0.739641951261626,0.0066089971256415,0.0067920411659627,0.3,0.608,-0.308,3
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Ndufa7,-0.609955874008338,0.00681543450879278,0.0224486052513107,0.086,0.425,-0.339,9
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Ndufb6,-0.569220444455281,0.0074416120272979,0.111152873131921,0.057,0.396,-0.339,13
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Hspa5,-0.91750411149856,0.0077361451192469,4.65279042175023e-05,0.314,0.597,-0.283,50
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Cops9,-0.587555180134996,0.00777534784546596,0.0965887621162762,0.071,0.407,-0.336,5
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Actb,-1.17846983499304,0.00824466571432091,1.1722374983415e-07,0.5,0.646,-0.146,20
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Atp5k,-0.895992194900679,0.00826022608584809,1.64736340034412e-05,0.343,0.578,-0.235,42
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Ndufa3,-0.633443711401413,0.00833701312476987,0.00318943300743053,0.157,0.507,-0.35,28
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Ran,-0.684406740673527,0.00859189358465861,0.00176758028955819,0.214,0.519,-0.305,9
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,Snrnp70,0.315290720836903,0.0098243214165511,6.17749577603713e-11,1,0.996,0.004,15
C286-77,C286-77: Ttr.Pomc.GLU-5,Snhg11,0.625786728034643,9.02821356815364e-24,7.20495919497216e-33,1,1,0,120
C286-77,C286-77: Ttr.Pomc.GLU-5,mt-Rnr2,-2.03806625651714,7.69898435554731e-18,7.39309898747053e-15,0.177,0.783,-0.606,108
C286-77,C286-77: Ttr.Pomc.GLU-5,Cst3,-2.05980982526519,4.20133740943048e-14,2.7574656976898e-14,0.152,0.709,-0.557,94
C286-77,C286-77: Ttr.Pomc.GLU-5,Pcsk1n,-1.70851355036996,2.49268478467766e-13,1.90059136956489e-13,0.861,0.974,-0.113,106
C286-77,C286-77: Ttr.Pomc.GLU-5,Zbtb16,1.15639475790559,4.24042760532629e-13,4.37736464842864e-17,0.709,0.175,0.534,42
C286-77,C286-77: Ttr.Pomc.GLU-5,Ly6h,-1.09944581590214,6.30634594031573e-13,3.72640050088291e-07,0.962,0.989,-0.027,91
C286-77,C286-77: Ttr.Pomc.GLU-5,CT010467.1,-2.10098196565357,2.38159515681026e-11,2.47321595067842e-18,0.937,0.952,-0.0149999999999999,95
C286-77,C286-77: Ttr.Pomc.GLU-5,Scg2,-1.7286523353715,5.61145265923295e-11,6.27237779036649e-12,0.532,0.82,-0.288,59
C286-77,C286-77: Ttr.Pomc.GLU-5,mt-Cytb,-1.61935756088584,4.39476688614727e-09,1.70627364928219e-08,0.101,0.587,-0.486,82
C286-77,C286-77: Ttr.Pomc.GLU-5,Atp6v0c,-2.11388569878459,6.70169720827305e-09,6.68775501658125e-16,0.519,0.767,-0.248,94
C286-77,C286-77: Ttr.Pomc.GLU-5,Rpl37,-1.99143758077654,1.97799893079286e-08,2.03728928506854e-12,0.203,0.608,-0.405,65
C286-77,C286-77: Ttr.Pomc.GLU-5,Resp18,-1.76798112916443,2.43093456066867e-08,9.14615906690134e-13,0.747,0.884,-0.137,92
C286-77,C286-77: Ttr.Pomc.GLU-5,Caly,-1.54609337956414,2.06951106172896e-07,9.05864071243884e-10,0.582,0.757,-0.175,84
C286-77,C286-77: Ttr.Pomc.GLU-5,Rps27a,-1.57931610006411,3.02126114851273e-07,1.84396353665112e-09,0.203,0.598,-0.395,68
C286-77,C286-77: Ttr.Pomc.GLU-5,Rpl21,-1.58456968586133,4.60450635485384e-07,4.73063291943738e-09,0.291,0.635,-0.344,70
C286-77,C286-77: Ttr.Pomc.GLU-5,Pomc,-1.98334701269025,5.71516381792132e-06,9.87716049052334e-14,0.886,0.926,-0.04,2
C286-77,C286-77: Ttr.Pomc.GLU-5,Tecr,-0.996241982729928,8.02740147923007e-06,0.00241778499542519,0.658,0.804,-0.146,48
C286-77,C286-77: Ttr.Pomc.GLU-5,Rpl9,-1.47583425559426,8.90359778026777e-06,5.84011374920638e-08,0.266,0.593,-0.327,65
C286-77,C286-77: Ttr.Pomc.GLU-5,Arl6ip1,-1.37713621626188,1.17227287359038e-05,1.7420859023029e-07,0.342,0.635,-0.293,59
C286-77,C286-77: Ttr.Pomc.GLU-5,Bsg,-1.41800165718957,1.30031030995815e-05,3.41993706374901e-08,0.443,0.651,-0.208,86
C286-77,C286-77: Ttr.Pomc.GLU-5,Prickle2,0.740502204692155,1.60086030789764e-05,6.33155759735949e-19,0.962,0.788,0.174,14
C286-77,C286-77: Ttr.Pomc.GLU-5,Rpl41,-1.15609496959196,1.90475681646923e-05,1.84015759398767e-05,0.544,0.741,-0.197,69
C286-77,C286-77: Ttr.Pomc.GLU-5,Rpl35a,-1.22605163603007,2.08456810808234e-05,7.46405397613925e-06,0.139,0.519,-0.38,55
C286-77,C286-77: Ttr.Pomc.GLU-5,Itm2b,-1.39498430289805,2.09343638689026e-05,3.30710636803554e-07,0.481,0.688,-0.207,75
C286-77,C286-77: Ttr.Pomc.GLU-5,Rps29,-1.35143322179999,2.38552281927268e-05,8.21710443329431e-07,0.228,0.561,-0.333,70
C286-77,C286-77: Ttr.Pomc.GLU-5,Rps8,-1.86197545941133,2.47163741738343e-05,6.31140807705159e-11,0.456,0.688,-0.232,64
C286-77,C286-77: Ttr.Pomc.GLU-5,Lncpint,0.751188506595542,3.11694650209707e-05,4.17814435774426e-11,0.975,0.714,0.261,25
C286-77,C286-77: Ttr.Pomc.GLU-5,Rpl32,-1.07397100019101,7.12349294682869e-05,0.00959098970711313,0.051,0.418,-0.367,41
C286-77,C286-77: Ttr.Pomc.GLU-5,Rpl23,-1.46007594583456,8.01303091512578e-05,8.02875677491761e-07,0.152,0.497,-0.345,65
C286-77,C286-77: Ttr.Pomc.GLU-5,Cox4i1,-1.56950908886201,8.44656241483262e-05,1.14644466154485e-07,0.152,0.492,-0.34,71
C286-77,C286-77: Ttr.Pomc.GLU-5,Rpl6,-1.23524919076378,9.5032761094157e-05,1.23423949508378e-05,0.658,0.783,-0.125,53
C286-77,C286-77: Ttr.Pomc.GLU-5,mt-Nd1,-1.2065767489609,0.000198055601310629,0.000143543607709003,0.089,0.45,-0.361,57
C286-77,C286-77: Ttr.Pomc.GLU-5,Rpl19,-1.44284978382286,0.000204395929768718,6.77514964507712e-07,0.19,0.513,-0.323,61
C286-77,C286-77: Ttr.Pomc.GLU-5,Nenf,-1.46154575600743,0.0002180260553614,1.45167279788503e-06,0.165,0.497,-0.332,46
C286-77,C286-77: Ttr.Pomc.GLU-5,Myl6,-0.963922816952017,0.000252540826047686,0.00277877046416963,0.177,0.524,-0.347,21
C286-77,C286-77: Ttr.Pomc.GLU-5,Rps21,-1.32687670251426,0.000289983273564363,2.08629001180058e-06,0.38,0.64,-0.26,73
C286-77,C286-77: Ttr.Pomc.GLU-5,Clk1,-0.807478676904199,0.000338032794866539,1,0.684,0.815,-0.131,31
C286-77,C286-77: Ttr.Pomc.GLU-5,Rps9,-0.95617135758646,0.000514608871754332,0.00332391954956073,0.127,0.476,-0.349,17
C286-77,C286-77: Ttr.Pomc.GLU-5,Rpl3,-1.21449327871342,0.000552426637375233,5.95728596883529e-05,0.127,0.471,-0.344,31
C286-77,C286-77: Ttr.Pomc.GLU-5,Tmsb10,-1.1298575983452,0.000575550349967388,0.000141470556058505,0.278,0.571,-0.293,64
C286-77,C286-77: Ttr.Pomc.GLU-5,Rps7,-0.991696069599592,0.000634307070750603,0.00148910739702618,0.127,0.481,-0.354,31
C286-77,C286-77: Ttr.Pomc.GLU-5,Hsp90ab1,-1.59848074735968,0.000700187320905696,5.81316779838709e-08,0.633,0.725,-0.092,60
C286-77,C286-77: Ttr.Pomc.GLU-5,Tuba1a,-1.01909042962825,0.000737849045274125,0.000760746144439887,0.291,0.593,-0.302,65
C286-77,C286-77: Ttr.Pomc.GLU-5,Gm1673,-1.12558692951313,0.00100400565559766,0.000521932268552165,0.165,0.487,-0.322,48
C286-77,C286-77: Ttr.Pomc.GLU-5,Gapdh,-1.39945566867092,0.00118555535910484,3.39442372744278e-06,0.278,0.556,-0.278,72
C286-77,C286-77: Ttr.Pomc.GLU-5,Hsp90aa1,-1.16278911930497,0.00131103295923389,0.000107921688683211,0.203,0.519,-0.316,55
C286-77,C286-77: Ttr.Pomc.GLU-5,Rpl30,-0.927733938441667,0.00134368604668477,0.0057876878403578,0.139,0.481,-0.342,38
C286-77,C286-77: Ttr.Pomc.GLU-5,Nrsn2,-1.12363676585512,0.00137585028784395,0.000258590731531692,0.316,0.577,-0.261,50
C286-77,C286-77: Ttr.Pomc.GLU-5,Dscam,0.514157096801588,0.00152486215053612,1.97333359876175e-15,1,0.937,0.0629999999999999,4
C286-77,C286-77: Ttr.Pomc.GLU-5,Rps3a1,-1.37611349305944,0.00152995171524312,3.66585374720905e-06,0.19,0.492,-0.302,65
C286-77,C286-77: Ttr.Pomc.GLU-5,E230001N04Rik,0.533097410439155,0.00155288069330696,0.00201754462712876,0.367,0.09,0.277,6
C286-77,C286-77: Ttr.Pomc.GLU-5,Rpl14,-1.2237282491643,0.00157869765649501,3.17849878473213e-05,0.215,0.508,-0.293,42
C286-77,C286-77: Ttr.Pomc.GLU-5,Caskin1,0.651074357953686,0.00179850300155751,1.96772598222621e-08,0.873,0.503,0.37,31
C286-77,C286-77: Ttr.Pomc.GLU-5,Chchd10,-0.83287912727891,0.00206667152495035,0.385562853305765,0.038,0.365,-0.327,46
C286-77,C286-77: Ttr.Pomc.GLU-5,Rps3,-1.22039306408995,0.00211271039386958,4.98665113313022e-05,0.165,0.471,-0.306,50
C286-77,C286-77: Ttr.Pomc.GLU-5,Fkbp2,-0.910845243050499,0.00212410520297052,0.00246184543752446,0.152,0.492,-0.34,45
C286-77,C286-77: Ttr.Pomc.GLU-5,Rpl38,-1.45067062904581,0.00222734076784331,1.87438041847275e-07,0.405,0.603,-0.198,58
C286-77,C286-77: Ttr.Pomc.GLU-5,Naca,-1.07512759910491,0.00228543655524232,0.00160870009220496,0.101,0.429,-0.328,23
C286-77,C286-77: Ttr.Pomc.GLU-5,mt-Nd4,-0.905130651624089,0.00244652259199117,0.00617735301044802,0.139,0.466,-0.327,48
C286-77,C286-77: Ttr.Pomc.GLU-5,Rpl8,-1.23215610054066,0.00245293917628622,4.25423581006414e-05,0.266,0.54,-0.274,50
C286-77,C286-77: Ttr.Pomc.GLU-5,Rps4x,-1.09164508202164,0.00250455464168841,0.00170797317807729,0.076,0.397,-0.321,47
C286-77,C286-77: Ttr.Pomc.GLU-5,Rps28,-1.22917747234871,0.00252766389737113,0.000158298233895197,0.165,0.471,-0.306,35
C286-77,C286-77: Ttr.Pomc.GLU-5,Rps23,-0.924131419554999,0.00259825288508387,0.0180802787690568,0.101,0.423,-0.322,25
C286-77,C286-77: Ttr.Pomc.GLU-5,Hspa5,-1.01259313397338,0.00262062352486169,0.00234622314281623,0.215,0.524,-0.309,50
C286-77,C286-77: Ttr.Pomc.GLU-5,Rps24,-1.36577293835914,0.00266042521017398,0.000142133677448622,0.241,0.524,-0.283,65
C286-77,C286-77: Ttr.Pomc.GLU-5,Meg3,0.411996804142242,0.00280673046557018,1.43299805783387e-08,1,1,0,85
C286-77,C286-77: Ttr.Pomc.GLU-5,Setdb2,0.606890544720411,0.00288313173168316,0.0416100140300806,0.443,0.132,0.311,1
C286-77,C286-77: Ttr.Pomc.GLU-5,Iqsec1,0.677535955711853,0.00348700323771332,3.11589221844035e-09,0.772,0.418,0.354,4
C286-77,C286-77: Ttr.Pomc.GLU-5,Rps6ka2,0.806697908168794,0.00354894110154615,7.24555478081287e-08,0.709,0.37,0.339,8
C286-77,C286-77: Ttr.Pomc.GLU-5,Ptprn2,0.403408545958324,0.00369807741296433,1.04869825654877e-15,1,0.963,0.037,27
C286-77,C286-77: Ttr.Pomc.GLU-5,Palm,0.588331337301763,0.00371997655726448,3.11533036203278e-06,0.722,0.365,0.357,11
C286-77,C286-77: Ttr.Pomc.GLU-5,Asic2,0.528207663598889,0.00435621343596365,5.6916052529532e-15,1,0.984,0.016,23
C286-77,C286-77: Ttr.Pomc.GLU-5,Rps5,-1.13710538926996,0.00450371182975759,0.000666777201333987,0.114,0.418,-0.304,39
C286-77,C286-77: Ttr.Pomc.GLU-5,Bex2,-1.09363329476573,0.00505275791176999,0.00120130968796576,0.506,0.683,-0.177,61
C286-77,C286-77: Ttr.Pomc.GLU-5,Erc2,0.514744421981772,0.00523883418998735,1.23775102839973e-12,0.987,0.931,0.0559999999999999,4
C286-77,C286-77: Ttr.Pomc.GLU-5,Dtna,0.699420189626984,0.00534563737190304,2.05505493323934e-13,0.911,0.698,0.213,3
C286-77,C286-77: Ttr.Pomc.GLU-5,Rnpc3,0.561777709675108,0.005584028947733,4.50826770400079e-07,0.975,0.794,0.181,27
C286-77,C286-77: Ttr.Pomc.GLU-5,Fau,-1.38218232262681,0.00674385691670316,9.60194699735553e-06,0.38,0.587,-0.207,68
C286-77,C286-77: Ttr.Pomc.GLU-5,Rps27,-0.981734327457493,0.00772972669400756,0.0042622067314317,0.165,0.46,-0.295,24
C286-77,C286-77: Ttr.Pomc.GLU-5,Atp5k,-0.92089764160521,0.0080357916920231,0.00627400060414052,0.139,0.439,-0.3,42
C286-77,C286-77: Ttr.Pomc.GLU-5,Rps16,-1.10182129708062,0.00811267876462085,0.000256142961256474,0.177,0.476,-0.299,43
C286-77,C286-77: Ttr.Pomc.GLU-5,Spcs1,-1.12782146745393,0.00820463574252833,0.000425080027669939,0.177,0.455,-0.278,59
C286-77,C286-77: Ttr.Pomc.GLU-5,Rps11,-1.10276179946383,0.00892842444108315,0.000765741278393223,0.139,0.45,-0.311,52
C286-77,C286-77: Ttr.Pomc.GLU-5,Hspa8,-1.13433052390622,0.00900258700795778,0.000224486759951829,0.266,0.519,-0.253,65
C286-77,C286-77: Ttr.Pomc.GLU-5,Fkbp5,0.555322472937463,0.00906874087326185,6.04714317266265e-05,0.532,0.19,0.342,8
C286-77,C286-77: Ttr.Pomc.GLU-5,Dad1,-0.930042500708478,0.00927277222482376,0.0098010615744313,0.139,0.439,-0.3,41
C286-143,C286-143: Gal.Hmcn1.GABA-1,Snhg11,0.632640292798222,2.12798357181027e-23,2.95548172866622e-17,1,1,0,120
C286-143,C286-143: Gal.Hmcn1.GABA-1,Pcsk1n,-1.99545120660657,7.45015612805919e-13,4.81561574637952e-23,0.887,0.967,-0.08,106
C286-143,C286-143: Gal.Hmcn1.GABA-1,Resp18,-2.24572423347183,3.47826443282502e-12,2.94863501800447e-23,0.761,0.883,-0.122,92
C286-143,C286-143: Gal.Hmcn1.GABA-1,Ly6h,-1.23260530226702,2.06878164760144e-11,7.66898880360847e-12,0.944,0.991,-0.0470000000000001,91
C286-143,C286-143: Gal.Hmcn1.GABA-1,mt-Rnr2,-1.69021725209078,5.65477898615504e-11,4.11025368260593e-12,0.268,0.756,-0.488,108
C286-143,C286-143: Gal.Hmcn1.GABA-1,Cst3,-1.82751860193969,3.52970387753691e-10,3.38508699389821e-13,0.296,0.723,-0.427,94
C286-143,C286-143: Gal.Hmcn1.GABA-1,Atp6v0c,-2.47274504390331,4.72610173261296e-09,1.52239954442816e-20,0.465,0.746,-0.281,94
C286-143,C286-143: Gal.Hmcn1.GABA-1,Itm2b,-1.74711355122577,3.18803932946853e-08,7.04031650648034e-13,0.423,0.751,-0.328,75
C286-143,C286-143: Gal.Hmcn1.GABA-1,Rps21,-1.60002855559847,7.33428295260691e-08,1.14278379482392e-09,0.197,0.638,-0.441,73
C286-143,C286-143: Gal.Hmcn1.GABA-1,Tmsb10,-1.41935794919723,1.60281764921644e-07,3.78744737122921e-08,0.211,0.643,-0.432,64
C286-143,C286-143: Gal.Hmcn1.GABA-1,Bsg,-1.61298264557184,2.45044299524206e-07,3.84292955701271e-12,0.423,0.718,-0.295,86
C286-143,C286-143: Gal.Hmcn1.GABA-1,CT010467.1,-2.53848622962944,2.77238353936678e-07,2.81939085648036e-24,0.901,0.883,0.018,95
C286-143,C286-143: Gal.Hmcn1.GABA-1,Rpl37,-1.79752592176324,3.13673558885106e-07,5.54429534325112e-10,0.169,0.582,-0.413,65
C286-143,C286-143: Gal.Hmcn1.GABA-1,Nenf,-1.81154739171564,4.11303636087607e-07,2.51316709001075e-10,0.197,0.601,-0.404,46
C286-143,C286-143: Gal.Hmcn1.GABA-1,Caly,-1.95198072517994,4.92617535399797e-07,2.34161882362106e-15,0.493,0.723,-0.23,84
C286-143,C286-143: Gal.Hmcn1.GABA-1,Spcs1,-1.48430356849486,7.95846576304342e-07,6.2762311113172e-07,0.127,0.563,-0.436,59
C286-143,C286-143: Gal.Hmcn1.GABA-1,Chchd2,-1.61041659845337,8.36571642819802e-07,4.82019573740403e-06,0.07,0.516,-0.446,65
C286-143,C286-143: Gal.Hmcn1.GABA-1,Arl6ip1,-1.92283916114553,1.11145420540696e-06,3.33707399669297e-13,0.324,0.667,-0.343,59
C286-143,C286-143: Gal.Hmcn1.GABA-1,Meg3,0.44981494903302,1.44073374233005e-06,0.590028646771785,1,1,0,85
