cluster_id,cluster_name,gene,avg_log2FC,p_val_adj,pct.1,pct.2,pct_diff
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rps29,0.96234644461142,0.0000000510378194479623,0.56,0.274,0.286
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Arl6ip1,1.12791700031295,0.0000000559478490958216,0.608,0.363,0.245
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Arl6ip1,1.12791700031295,0.0000000559478490958216,0.608,0.363,0.245
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Arl6ip1,1.12791700031295,0.0000000559478490958216,0.608,0.363,0.245
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rpsa,0.899744913911024,0.0000000647648500915061,0.491,0.178,0.313
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rpsa,0.899744913911024,0.0000000647648500915061,0.491,0.178,0.313
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rpsa,0.899744913911024,0.0000000647648500915061,0.491,0.178,0.313
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Cacna1d,-0.481611229412692,0.0000000711224779952803,0.95,0.985,-0.035
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Cacna1d,-0.481611229412692,0.0000000711224779952803,0.95,0.985,-0.035
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Cacna1d,-0.481611229412692,0.0000000711224779952803,0.95,0.985,-0.035
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Hsp90aa1,1.06730775332213,0.0000000976689246620989,0.534,0.267,0.267
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Hsp90aa1,1.06730775332213,0.0000000976689246620989,0.534,0.267,0.267
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Hsp90aa1,1.06730775332213,0.0000000976689246620989,0.534,0.267,0.267
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Mif,0.855560903564399,0.000000113758397617487,0.44,0.133,0.307
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Mif,0.855560903564399,0.000000113758397617487,0.44,0.133,0.307
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Mif,0.855560903564399,0.000000113758397617487,0.44,0.133,0.307
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rpl13,0.926783880407682,0.000000117374909295555,0.544,0.252,0.292
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rpl13,0.926783880407682,0.000000117374909295555,0.544,0.252,0.292
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rpl13,0.926783880407682,0.000000117374909295555,0.544,0.252,0.292
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rps19,0.652795616755755,0.000000136335706318941,0.323,0.022,0.301
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rps19,0.652795616755755,0.000000136335706318941,0.323,0.022,0.301
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rps19,0.652795616755755,0.000000136335706318941,0.323,0.022,0.301
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Ndufc2,1.02284907446119,0.000000139990313000049,0.459,0.163,0.296
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Ndufc2,1.02284907446119,0.000000139990313000049,0.459,0.163,0.296
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Ndufc2,1.02284907446119,0.000000139990313000049,0.459,0.163,0.296
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rtn1,1.23801691945986,0.000000147273133701408,0.963,0.985,-0.022
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rtn1,1.23801691945986,0.000000147273133701408,0.963,0.985,-0.022
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rtn1,1.23801691945986,0.000000147273133701408,0.963,0.985,-0.022
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Cox5b,0.958753266480783,0.000000162240588524962,0.466,0.156,0.31
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Cox5b,0.958753266480783,0.000000162240588524962,0.466,0.156,0.31
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Cox5b,0.958753266480783,0.000000162240588524962,0.466,0.156,0.31
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Palm,-0.633388546655689,0.000000164429302280833,0.436,0.719,-0.283
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Palm,-0.633388546655689,0.000000164429302280833,0.436,0.719,-0.283
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Palm,-0.633388546655689,0.000000164429302280833,0.436,0.719,-0.283
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Calm1,1.59893070319079,0.000000191480920082167,0.612,0.459,0.153
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Calm1,1.59893070319079,0.000000191480920082167,0.612,0.459,0.153
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Calm1,1.59893070319079,0.000000191480920082167,0.612,0.459,0.153
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Aldoa,1.03977776940096,0.000000207582398324901,0.589,0.356,0.233
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Aldoa,1.03977776940096,0.000000207582398324901,0.589,0.356,0.233
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Aldoa,1.03977776940096,0.000000207582398324901,0.589,0.356,0.233
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Stmn1,1.10260586285373,0.000000208564690476104,0.576,0.37,0.206
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Stmn1,1.10260586285373,0.000000208564690476104,0.576,0.37,0.206
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Stmn1,1.10260586285373,0.000000208564690476104,0.576,0.37,0.206
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rnpc3,-0.611649301918555,0.000000217681537334722,0.755,0.904,-0.149
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rnpc3,-0.611649301918555,0.000000217681537334722,0.755,0.904,-0.149
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rnpc3,-0.611649301918555,0.000000217681537334722,0.755,0.904,-0.149
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rps4x,0.796772566253341,0.00000026233038086728,0.42,0.104,0.316
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rps4x,0.796772566253341,0.00000026233038086728,0.42,0.104,0.316
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rps4x,0.796772566253341,0.00000026233038086728,0.42,0.104,0.316
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Atp5j,0.864307575939818,0.000000262693114894939,0.431,0.126,0.305
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Atp5j,0.864307575939818,0.000000262693114894939,0.431,0.126,0.305
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Atp5j,0.864307575939818,0.000000262693114894939,0.431,0.126,0.305
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rpl36,0.765858693513124,0.000000266725855373195,0.544,0.244,0.3
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rpl36,0.765858693513124,0.000000266725855373195,0.544,0.244,0.3
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rpl36,0.765858693513124,0.000000266725855373195,0.544,0.244,0.3
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Atp5g1,0.837099008409372,0.00000036305050243963,0.489,0.2,0.289
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Atp5g1,0.837099008409372,0.00000036305050243963,0.489,0.2,0.289
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Atp5g1,0.837099008409372,0.00000036305050243963,0.489,0.2,0.289
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Scg2,1.14365347087479,0.000000373309837034704,0.695,0.541,0.154
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Scg2,1.14365347087479,0.000000373309837034704,0.695,0.541,0.154
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Scg2,1.14365347087479,0.000000373309837034704,0.695,0.541,0.154
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Sez6l,-0.591646870802309,0.000000374159398266036,0.532,0.844,-0.312
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Sez6l,-0.591646870802309,0.000000374159398266036,0.532,0.844,-0.312
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Sez6l,-0.591646870802309,0.000000374159398266036,0.532,0.844,-0.312
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Dad1,0.758062263756242,0.000000526185762571684,0.429,0.119,0.31
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Dad1,0.758062263756242,0.000000526185762571684,0.429,0.119,0.31
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Dad1,0.758062263756242,0.000000526185762571684,0.429,0.119,0.31
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Uqcr11,0.696155729724645,0.000000558734670708336,0.33,0.037,0.293
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Uqcr11,0.696155729724645,0.000000558734670708336,0.33,0.037,0.293
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Uqcr11,0.696155729724645,0.000000558734670708336,0.33,0.037,0.293
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Snrnp70,-0.393299834011501,0.000000600395980952528,0.972,1,-0.028
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Snrnp70,-0.393299834011501,0.000000600395980952528,0.972,1,-0.028
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Snrnp70,-0.393299834011501,0.000000600395980952528,0.972,1,-0.028
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rrp1,0.766876333839446,0.000000607532576638333,0.445,0.141,0.304
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rrp1,0.766876333839446,0.000000607532576638333,0.445,0.141,0.304
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rrp1,0.766876333839446,0.000000607532576638333,0.445,0.141,0.304
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Syt4,0.773802620140586,0.000000656272913608066,0.541,0.237,0.304
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Syt4,0.773802620140586,0.000000656272913608066,0.541,0.237,0.304
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Syt4,0.773802620140586,0.000000656272913608066,0.541,0.237,0.304
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Galnt16,-0.597816316364589,0.000000727933144076926,0.477,0.778,-0.301
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Galnt16,-0.597816316364589,0.000000727933144076926,0.477,0.778,-0.301
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Galnt16,-0.597816316364589,0.000000727933144076926,0.477,0.778,-0.301
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Pdia6,0.701883567772262,0.000000961846897986454,0.47,0.148,0.322
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Pdia6,0.701883567772262,0.000000961846897986454,0.47,0.148,0.322
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Pdia6,0.701883567772262,0.000000961846897986454,0.47,0.148,0.322
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Ndufb8,0.763540411612583,0.000000977338962741736,0.397,0.096,0.301
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Ndufb8,0.763540411612583,0.000000977338962741736,0.397,0.096,0.301
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Ndufb8,0.763540411612583,0.000000977338962741736,0.397,0.096,0.301
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rpl38,1.09706503775692,0.00000114305584026464,0.596,0.415,0.181
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rpl38,1.09706503775692,0.00000114305584026464,0.596,0.415,0.181
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rpl38,1.09706503775692,0.00000114305584026464,0.596,0.415,0.181
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Tpt1,0.846629606912742,0.00000122659601361202,0.413,0.111,0.302
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Tpt1,0.846629606912742,0.00000122659601361202,0.413,0.111,0.302
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Tpt1,0.846629606912742,0.00000122659601361202,0.413,0.111,0.302
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rpl36a,0.642439249471278,0.00000167034757818828,0.342,0.052,0.29
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rpl36a,0.642439249471278,0.00000167034757818828,0.342,0.052,0.29
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rpl36a,0.642439249471278,0.00000167034757818828,0.342,0.052,0.29
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Nme1,0.756179680942256,0.00000186662696637808,0.404,0.104,0.3
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Nme1,0.756179680942256,0.00000186662696637808,0.404,0.104,0.3
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Nme1,0.756179680942256,0.00000186662696637808,0.404,0.104,0.3
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Dynll1,0.796727176158227,0.00000196228198295129,0.528,0.244,0.284
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Dynll1,0.796727176158227,0.00000196228198295129,0.528,0.244,0.284
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Dynll1,0.796727176158227,0.00000196228198295129,0.528,0.244,0.284
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Ndufa13,0.954060937006031,0.00000200856953643704,0.479,0.207,0.272
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Ndufa13,0.954060937006031,0.00000200856953643704,0.479,0.207,0.272
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Ndufa13,0.954060937006031,0.00000200856953643704,0.479,0.207,0.272
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rpl30,0.680312394925774,0.00000214503870889547,0.438,0.126,0.312
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rpl30,0.680312394925774,0.00000214503870889547,0.438,0.126,0.312
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rpl30,0.680312394925774,0.00000214503870889547,0.438,0.126,0.312
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rplp2,0.83697479785335,0.00000306640191916598,0.468,0.17,0.298
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rplp2,0.83697479785335,0.00000306640191916598,0.468,0.17,0.298
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rplp2,0.83697479785335,0.00000306640191916598,0.468,0.17,0.298
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Slc22a17,0.560734820832852,0.00000312292696276675,0.844,0.785,0.0589999999999999
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Slc22a17,0.560734820832852,0.00000312292696276675,0.844,0.785,0.0589999999999999
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Slc22a17,0.560734820832852,0.00000312292696276675,0.844,0.785,0.0589999999999999
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rps3,0.845154946907605,0.0000031706726003225,0.411,0.126,0.285
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rps3,0.845154946907605,0.0000031706726003225,0.411,0.126,0.285
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rps3,0.845154946907605,0.0000031706726003225,0.411,0.126,0.285
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Lncpint,-0.511216479740917,0.00000324951100188462,0.759,0.904,-0.145
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Lncpint,-0.511216479740917,0.00000324951100188462,0.759,0.904,-0.145
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Lncpint,-0.511216479740917,0.00000324951100188462,0.759,0.904,-0.145
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Atp5h,0.776109669964406,0.00000342079139877121,0.427,0.133,0.294
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Atp5h,0.776109669964406,0.00000342079139877121,0.427,0.133,0.294
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Atp5h,0.776109669964406,0.00000342079139877121,0.427,0.133,0.294
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Ndufa11,0.73283660490299,0.00000366420490509822,0.44,0.148,0.292
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Ndufa11,0.73283660490299,0.00000366420490509822,0.44,0.148,0.292
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Ndufa11,0.73283660490299,0.00000366420490509822,0.44,0.148,0.292
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rpl14,0.842929019074903,0.00000410086377604574,0.429,0.148,0.281
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rpl14,0.842929019074903,0.00000410086377604574,0.429,0.148,0.281
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rpl14,0.842929019074903,0.00000410086377604574,0.429,0.148,0.281
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Sec62,0.847791558281583,0.00000421318626156843,0.741,0.615,0.126
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Sec62,0.847791558281583,0.00000421318626156843,0.741,0.615,0.126
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Sec62,0.847791558281583,0.00000421318626156843,0.741,0.615,0.126
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Erp29,0.746261930555072,0.00000443138271522175,0.493,0.207,0.286
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Erp29,0.746261930555072,0.00000443138271522175,0.493,0.207,0.286
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Erp29,0.746261930555072,0.00000443138271522175,0.493,0.207,0.286
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Pcp4,0.854728493236856,0.00000448304821848215,0.429,0.133,0.296
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Pcp4,0.854728493236856,0.00000448304821848215,0.429,0.133,0.296
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Pcp4,0.854728493236856,0.00000448304821848215,0.429,0.133,0.296
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Grin1,-0.476422142641964,0.00000502580249922182,0.828,0.978,-0.15
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Grin1,-0.476422142641964,0.00000502580249922182,0.828,0.978,-0.15
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Grin1,-0.476422142641964,0.00000502580249922182,0.828,0.978,-0.15
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Calm2,0.741483953528038,0.00000558530937175009,0.931,0.97,-0.0389999999999999
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Calm2,0.741483953528038,0.00000558530937175009,0.931,0.97,-0.0389999999999999
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Calm2,0.741483953528038,0.00000558530937175009,0.931,0.97,-0.0389999999999999
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Mt3,0.910362726822244,0.00000616416958993964,0.583,0.348,0.235
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Mt3,0.910362726822244,0.00000616416958993964,0.583,0.348,0.235
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Mt3,0.910362726822244,0.00000616416958993964,0.583,0.348,0.235
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Zcchc14,-0.511890699609388,0.00000663511309709376,0.3,0.6,-0.3
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Zcchc14,-0.511890699609388,0.00000663511309709376,0.3,0.6,-0.3
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Zcchc14,-0.511890699609388,0.00000663511309709376,0.3,0.6,-0.3
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rere,-0.430352012262655,0.0000069416869888176,0.931,0.985,-0.0539999999999999
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rere,-0.430352012262655,0.0000069416869888176,0.931,0.985,-0.0539999999999999
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rere,-0.430352012262655,0.0000069416869888176,0.931,0.985,-0.0539999999999999
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rpl10,0.724307289727933,0.0000071901156217591,0.376,0.089,0.287
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rpl10,0.724307289727933,0.0000071901156217591,0.376,0.089,0.287
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rpl10,0.724307289727933,0.0000071901156217591,0.376,0.089,0.287
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rps5,0.754388379271604,0.00000755483431356278,0.397,0.111,0.286
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rps5,0.754388379271604,0.00000755483431356278,0.397,0.111,0.286
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rps5,0.754388379271604,0.00000755483431356278,0.397,0.111,0.286
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Atp5k,0.821792188189399,0.00000759002394770866,0.495,0.244,0.251
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Atp5k,0.821792188189399,0.00000759002394770866,0.495,0.244,0.251
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Atp5k,0.821792188189399,0.00000759002394770866,0.495,0.244,0.251
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Atp5o,0.742562266158671,0.00000777960681985195,0.369,0.089,0.28
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Atp5o,0.742562266158671,0.00000777960681985195,0.369,0.089,0.28
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Atp5o,0.742562266158671,0.00000777960681985195,0.369,0.089,0.28
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rpl3,0.86076888770537,0.00000805204594584134,0.479,0.215,0.264
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rpl3,0.86076888770537,0.00000805204594584134,0.479,0.215,0.264
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rpl3,0.86076888770537,0.00000805204594584134,0.479,0.215,0.264
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Ndufb7,0.639640981761943,0.00001058277817935,0.323,0.052,0.271
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Ndufb7,0.639640981761943,0.00001058277817935,0.323,0.052,0.271
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Ndufb7,0.639640981761943,0.00001058277817935,0.323,0.052,0.271
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Eef1a1,0.848056642003142,0.0000110702143422572,0.688,0.57,0.118
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Eef1a1,0.848056642003142,0.0000110702143422572,0.688,0.57,0.118
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Eef1a1,0.848056642003142,0.0000110702143422572,0.688,0.57,0.118
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Sub1,0.71019212795913,0.0000118548549319321,0.397,0.119,0.278
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Sub1,0.71019212795913,0.0000118548549319321,0.397,0.119,0.278
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Sub1,0.71019212795913,0.0000118548549319321,0.397,0.119,0.278
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Slc25a4,0.928957754467614,0.0000131522897908467,0.61,0.459,0.151
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Slc25a4,0.928957754467614,0.0000131522897908467,0.61,0.459,0.151
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Slc25a4,0.928957754467614,0.0000131522897908467,0.61,0.459,0.151
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rpl11,0.783982052400508,0.0000135894383059038,0.482,0.2,0.282
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rpl11,0.783982052400508,0.0000135894383059038,0.482,0.2,0.282
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rpl11,0.783982052400508,0.0000135894383059038,0.482,0.2,0.282
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Fkbp2,0.77527758477968,0.0000139293922163342,0.511,0.267,0.244
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Fkbp2,0.77527758477968,0.0000139293922163342,0.511,0.267,0.244
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Fkbp2,0.77527758477968,0.0000139293922163342,0.511,0.267,0.244
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Tango2,-0.572099074593217,0.0000151773205766028,0.548,0.778,-0.23
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Tango2,-0.572099074593217,0.0000151773205766028,0.548,0.778,-0.23
K329-7,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Tango2,-0.572099074593217,0.0000151773205766028,0.548,0.778,-0.23
K169-34,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rpl28,0.643380538220267,0.0000176998773029563,0.365,0.089,0.276
K240-21,Prdm13.Foxp2.Ifi27l2a.Fezf1.HY2,Rpl28,0.643380538220267,0.0000176998773029563,0.365,0.089,0.276
