p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	pct_diff
1.51341974391157e-88	0.253928337286786	0.259	0.136	8.38419403929571e-84	Slirp	0.123
2.21248547888247e-88	0.255686654139822	0.279	0.155	1.2256948304461e-83	Bri3	0.124
2.75755573658209e-88	0.225730564900357	0.234	0.121	1.52765830250911e-83	M6pr	0.113
3.10519758685194e-88	0.211194306238735	0.204	0.094	1.72024841114011e-83	Surf1	0.11
3.36625377101633e-88	-0.273727076691768	0.459	0.597	1.86487092660534e-83	Mtss1	-0.138
4.26825755382434e-88	0.337948972006964	0.464	0.336	2.36457200224315e-83	Tspan13	0.128
8.62437897340474e-88	0.211576314977508	0.207	0.1	4.77781970747649e-83	Nap1l2	0.107
8.8200736356995e-88	-0.250952208222457	0.266	0.395	4.88623259344117e-83	Sipa1l3	-0.129
1.1164872280439e-87	-0.25038700857098	0.508	0.646	6.18522759464042e-83	Fam120b	-0.138
1.15665926957668e-87	-0.332225200919533	0.541	0.674	6.40777668752783e-83	Zfp462	-0.133
1.31453701628045e-87	-0.283223217140438	0.715	0.821	7.28240361649206e-83	Cit	-0.106
2.54277825081861e-87	-0.23668752591337	0.293	0.434	1.408673723171e-82	Rai1	-0.141
3.17507799160392e-87	0.17303290789179	0.156	0.064	1.75896145656865e-82	Cdk5r2	0.092
3.6214325253709e-87	-0.277255617171307	0.788	0.871	2.00623740473023e-82	Osbpl6	-0.083
3.8456912465701e-87	-0.264758060459462	0.396	0.536	2.13047449368737e-82	Prrc2b	-0.14
4.49526966313986e-87	-0.221070172290797	0.864	0.933	2.49033444068285e-82	Zfr	-0.0690000000000001
4.54838813953394e-87	-0.321830759716453	0.562	0.684	2.51976154542041e-82	Cttnbp2	-0.122
6.99115545528961e-87	-0.266747333554728	0.449	0.59	3.87303021067589e-82	Sgsm1	-0.141
7.39819622783975e-87	0.175097060260424	0.138	0.05	4.09852672826094e-82	Pop7	0.088
8.29404457565811e-87	-0.31005883876868	0.702	0.791	4.59481775446884e-82	Prkce	-0.0890000000000001
8.30156548591674e-87	0.267786036369274	0.856	0.837	4.59898426354302e-82	Pnisr	0.019
1.27669378246014e-86	0.280798347309041	0.325	0.201	7.07275588545092e-82	Tmx1	0.124
3.04476096304814e-86	-0.270275605194226	0.749	0.841	1.68676712591904e-81	Slc38a2	-0.092
4.94641600362264e-86	0.149103998818085	0.087	0.018	2.74026500184691e-81	Fam183b	0.069
8.06557248633404e-86	0.314684128466276	0.414	0.294	4.4682465017042e-81	Vamp2	0.12
9.41264263363125e-86	-0.272743624242041	0.46	0.591	5.21450989260537e-81	Ranbp9	-0.131
1.09277157985314e-85	0.166068204404703	0.144	0.055	6.05384527522841e-81	Polr2l	0.089
1.17615818715063e-85	0.30602389436224	0.477	0.362	6.51579874099575e-81	Abhd12	0.115
1.21157124868562e-85	0.24307479034429	0.247	0.13	6.71198356059345e-81	Hnrnpa1	0.117
2.14684109732622e-85	-0.267576529833847	0.345	0.488	1.18932849950775e-80	Cuedc1	-0.143
3.02486204776544e-85	-0.301457873696624	0.868	0.904	1.67574332584157e-80	Gria1	-0.036
5.80053341363817e-85	0.24934360237245	0.278	0.158	3.21343750582141e-80	Arhgdia	0.12
6.39746121162941e-85	0.368780078475539	0.51	0.406	3.54412953663058e-80	Syt5	0.104
9.47612838622074e-85	-0.262844005833971	0.384	0.518	5.24968036468243e-80	Plekhm2	-0.134
1.03734630665485e-84	0.269362479204655	0.29	0.169	5.74679480423719e-80	Bex4	0.121
1.16510966861746e-84	0.112870646058605	0.08	0.015	6.45459105317386e-80	Commd1	0.065
1.18636290720733e-84	0.194027674861216	0.19	0.09	6.57233186963789e-80	Mrpl11	0.1
1.26551535845238e-84	0.184943114446832	0.161	0.068	7.01082853429037e-80	Elof1	0.093
1.34147047078135e-84	0.16248259767922	0.125	0.042	7.43161226108159e-80	Tspan6	0.083
1.51436581468604e-84	-0.255717879199337	0.509	0.645	8.38943517677918e-80	Ppp6r2	-0.136
1.55752984109755e-84	-0.235182684183818	0.486	0.614	8.62855956669629e-80	Phactr3	-0.128
1.56181456006671e-84	0.23214189584776	0.236	0.12	8.65229648131357e-80	Ppp1ca	0.116
1.56985815464769e-84	-0.267585255609327	0.446	0.587	8.69685719093275e-80	Btbd1	-0.141
1.68215720928399e-84	0.148060480858839	0.1	0.026	9.31898272371235e-80	Gng5	0.074
2.13083612620961e-84	0.262865889498411	0.282	0.159	1.18046190555886e-79	Msmo1	0.123
2.5037068243606e-84	-0.276559032679366	0.655	0.763	1.38702854362753e-79	Mrtfb	-0.108
2.69388400514663e-84	-0.263544723833982	0.411	0.556	1.49238480001118e-79	Gm49599	-0.145
3.18863082425166e-84	0.181449333566315	0.166	0.066	1.76646959032718e-79	Aip	0.1
3.27474507417505e-84	0.277066525952064	0.395	0.274	1.81417602364223e-79	Ssu72	0.121
6.57834214679183e-84	-0.339259654155432	0.79	0.863	3.64433576590121e-79	Grid1	-0.073
6.74110374557911e-84	-0.270765972174242	0.455	0.598	3.73450406401337e-79	Zfp532	-0.143
7.59495298284788e-84	0.284267676466148	0.204	0.103	4.2075280029679e-79	ENSMUSG00000115801	0.101
8.89214631953715e-84	0.168926857038246	0.136	0.049	4.92616013956039e-79	Anapc13	0.087
9.43268794679533e-84	-0.294923802898493	0.41	0.544	5.22561479564514e-79	Cdyl2	-0.134
1.03201822157608e-83	0.321709155060389	0.499	0.391	5.7172777457093e-79	Dnajb6	0.108
1.26229804119549e-83	-0.249939824351516	0.33	0.465	6.99300491841891e-79	Nelfb	-0.135
1.45882561889883e-83	0.303821444230441	0.628	0.548	8.08174804613765e-79	Fxr1	0.08
1.5114652577901e-83	0.239578234360597	0.254	0.139	8.37336638163135e-79	Mrps24	0.115
1.54672758954299e-83	-0.259151571532653	0.473	0.607	8.56871617330923e-79	Bod1l	-0.134
1.65146054868214e-83	0.241596766111531	0.261	0.152	9.14892629364419e-79	Idh3g	0.109
1.91955262347321e-83	-0.266361052246622	0.584	0.724	1.06341295787792e-78	Ywhag	-0.14
2.0408862172582e-83	0.291082717040096	0.352	0.225	1.13063055549887e-78	Bcap29	0.127
2.11617140397729e-83	0.210887804084661	0.215	0.111	1.17233779608938e-78	Zrsr2	0.104
2.42369143441808e-83	0.289276402586077	0.331	0.205	1.34270081775327e-78	Arl6ip4	0.126
2.73677118213172e-83	-0.268134923948018	0.299	0.439	1.51614386718915e-78	Pfkfb4	-0.14
2.86386796839326e-83	-0.237614362062383	0.307	0.444	1.58655421581018e-78	Mau2	-0.137
2.92495866542446e-83	-0.24256642884584	0.448	0.581	1.6203978510585e-78	Kcnt1	-0.133
3.16550824695521e-83	0.293153927465427	0.369	0.245	1.75365991373072e-78	Uqcrc2	0.124
3.32456163234335e-83	-0.188717352622991	0.967	0.986	1.84177389870189e-78	Macf1	-0.019
3.69344062303152e-83	0.300891207418469	0.378	0.249	2.04612917075323e-78	Mrps12	0.129
3.80674048761427e-83	0.381851072502	0.232	0.126	2.10889616273343e-78	Slc32a1	0.106
4.45015925014969e-83	-0.280583534962428	0.41	0.548	2.46534372299043e-78	Coq8b	-0.138
4.93716305065565e-83	0.194912196003991	0.206	0.107	2.73513895843272e-78	Scamp3	0.099
4.98295242603905e-83	-0.252301479599629	0.358	0.496	2.76050581450137e-78	Arfgap1	-0.138
9.74075024638418e-83	0.260465541968817	0.287	0.17	5.39627822899437e-78	Mt1	0.117
1.08501810217302e-82	0.172757316890391	0.165	0.074	6.01089178422831e-78	Nudt9	0.091
1.31538462162818e-82	-0.323995640246743	0.367	0.494	7.28709926535795e-78	N4bp2l1	-0.127
1.32831406547492e-82	0.337150300096587	0.498	0.39	7.35872709132452e-78	Tax1bp1	0.108
1.52271303782076e-82	-0.237637672987854	0.37	0.506	8.43567795822322e-78	Fbxo38	-0.136
1.90339862057917e-82	-0.268466307425971	0.612	0.758	1.05446380181466e-77	Sfpq	-0.146
2.14549566774018e-82	0.205543062571521	0.195	0.089	1.18858314497138e-77	Mydgf	0.106
2.22293041207983e-82	-0.246486021545571	0.464	0.605	1.23148121898811e-77	Mcf2l	-0.141
2.31945076817517e-82	-0.229836114783923	0.805	0.882	1.28495253106136e-77	Apc	-0.077
2.39618019249631e-82	-0.278139269244416	0.45	0.584	1.32745986484103e-77	1700025G04Rik	-0.134
2.62872869181235e-82	-0.259812121838159	0.187	0.307	1.45628940797712e-77	Clmn	-0.12
3.42186845094649e-82	-0.255533645632446	0.49	0.626	1.89568090313985e-77	Zfp398	-0.136
3.44658587091657e-82	0.204492644128069	0.232	0.127	1.90937410662907e-77	Polr2m	0.105
3.65748647006056e-82	-0.23304334937169	0.648	0.762	2.02621092954885e-77	Pdzd4	-0.114
3.87028731099195e-82	0.229495852049292	0.276	0.165	2.14410046741643e-77	Arpc3	0.111
4.81761903376953e-82	-0.258862170056871	0.28	0.415	2.66891276851798e-77	Khsrp	-0.135
5.95757851010948e-82	-0.254639015688254	0.802	0.875	3.30043891881555e-77	Magi1	-0.073
7.51261091359011e-82	0.330869050448887	0.509	0.402	4.16191132001979e-77	Sv2a	0.107
7.77179795561976e-82	0.261887620141513	0.891	0.878	4.30549834943379e-77	Dync1i2	0.013
9.59312984824728e-82	0.240256437845888	0.262	0.146	5.31449800463051e-77	Cbr1	0.116
1.11328619950365e-81	-0.22873780113792	0.875	0.931	6.16749421663026e-77	Syne1	-0.0560000000000001
1.21546266140044e-81	0.325077355064412	0.449	0.33	6.7335415978923e-77	Tmed10	0.119
1.59100690404861e-81	-0.231395492623667	0.881	0.929	8.81401914773891e-77	Prkn	-0.048
2.32791466924458e-81	-0.267484689321464	0.399	0.525	1.28964144761481e-76	Arnt2	-0.126
2.73391372342928e-81	-0.246450223520968	0.525	0.651	1.51456086364259e-76	Btrc	-0.126
2.92000525279406e-81	-0.22008622049156	0.14	0.253	1.61765370999538e-76	Foxk1	-0.113
2.97205836800809e-81	0.278675525435397	0.336	0.215	1.6464906152928e-76	Cyp51	0.121
3.04218852738518e-81	-0.246260066272992	0.318	0.461	1.68534202228612e-76	Nprl3	-0.143
4.1486630873712e-81	-0.269897435544573	0.75	0.853	2.29831786377277e-76	Ncoa1	-0.103
4.27644722560207e-81	-0.277462052696506	0.36	0.496	2.36910899851129e-76	Ptprj	-0.136
4.50013653151172e-81	-0.257288606388223	0.562	0.69	2.49303063709218e-76	Rabl6	-0.128
4.63710847139244e-81	-0.241059127641403	0.338	0.469	2.5689117220667e-76	Trmt1	-0.131
4.73385200344532e-81	0.31153028983598	0.383	0.255	2.62250667138867e-76	Ostc	0.128
5.05294040698757e-81	-0.250210112877375	0.48	0.607	2.79927845606704e-76	Ppp1r13b	-0.127
5.9053409822664e-81	-0.215642946129062	0.219	0.341	3.27149985076576e-76	Arhgap17	-0.122
6.23370118650133e-81	0.265612595123306	0.289	0.169	3.45340812030987e-76	Ctxn2	0.12
8.11414162672213e-81	0.200238857301032	0.186	0.086	4.49515331978779e-76	Dgcr6	0.1
8.72656545850071e-81	0.264774583204649	0.333	0.215	4.83442999835481e-76	Aamp	0.118
9.94699184869878e-81	0.151054900127264	0.09	0.021	5.51053401426064e-76	Cryab	0.069
1.01323348099754e-80	-0.246719534280145	0.669	0.776	5.61321216137825e-76	Cpeb3	-0.107
1.19502040431355e-80	-0.199045798910361	0.16	0.274	6.62029353785665e-76	Zfp408	-0.114
1.29316766396994e-80	-0.278651737845937	0.427	0.562	7.16401954162708e-76	Snph	-0.135
1.31827171568533e-80	-0.331828606831232	0.748	0.816	7.30309347772513e-76	Dlgap2	-0.068
1.3945141291045e-80	-0.259788895138748	0.636	0.738	7.72546882382601e-76	Atp8a2	-0.102
1.87247946133884e-80	-0.233428119538804	0.339	0.471	1.0373348967871e-75	Dhdds	-0.132
3.48022953298728e-80	0.298898930773354	0.38	0.255	1.92801235897962e-75	Prmt1	0.125
3.51993863389297e-80	-0.253925094686506	0.345	0.477	1.95001080379037e-75	Gtpbp2	-0.132
4.23338310562559e-80	-0.304115853242836	0.302	0.441	2.34525190668552e-75	Xylt1	-0.139
7.65392810323626e-80	-0.247246150619788	0.283	0.409	4.24019962991185e-75	Plpbp	-0.126
7.73451103478654e-80	0.127016034061443	0.095	0.026	4.2848417681614e-75	Mrpl46	0.069
1.25083373147849e-79	0.116300490405429	0.091	0.025	6.92949378901771e-75	Prelid3b	0.066
1.38054946608146e-79	-0.342160212657772	0.784	0.843	7.64810598714466e-75	Tshz2	-0.0589999999999999
1.65313529570094e-79	0.207065327257106	0.22	0.112	9.15820422465363e-75	Snrpe	0.108
1.70595153742135e-79	-0.207132087115192	0.194	0.32	9.45080092216054e-75	Tarbp2	-0.126
2.5222866966472e-79	0.274130451881391	0.327	0.203	1.39732160707558e-74	Rps18	0.124
2.75855596370662e-79	-0.239744687648619	0.351	0.488	1.52821241833383e-74	Fam214a	-0.137
3.12352959277397e-79	-0.201075823883103	0.892	0.95	1.73040415910085e-74	Usp34	-0.0579999999999999
4.22046779085082e-79	0.274458261430898	0.37	0.247	2.33809695145345e-74	Nucks1	0.123
4.22794681730937e-79	-0.247445184286519	0.468	0.606	2.34224025732122e-74	Gnl3	-0.138
5.23129328018086e-79	0.332640157293008	0.457	0.347	2.8980841642874e-74	Sdhb	0.11
5.37251631192191e-79	-0.23255971843393	0.375	0.504	2.97632031164162e-74	Slc7a6	-0.129
6.90505422291503e-79	-0.25337360741428	0.753	0.836	3.8253309889527e-74	Upp2	-0.083
8.25869250446729e-79	-0.257809286666052	0.385	0.518	4.57523306054983e-74	Ergic1	-0.133
8.98896669240672e-79	0.191041616997802	0.16	0.07	4.9797976579264e-74	Gpr22	0.09
9.14872862486578e-79	0.130306217256235	0.093	0.027	5.0683041708894e-74	Krt1	0.066
1.0243464280358e-78	-0.232666120917208	0.811	0.893	5.6747767766755e-74	Rev3l	-0.082
1.18275649198871e-78	0.233514707226204	0.234	0.126	6.55235268996827e-74	Mageh1	0.108
1.23379598971502e-78	0.331216642448565	0.544	0.446	6.83510640342224e-74	Sez6l2	0.098
1.47401173122692e-78	0.298873773301642	0.539	0.455	8.16587758982403e-74	Psmd4	0.084
1.56526357395444e-78	0.291802785944799	0.527	0.435	8.67140367335022e-74	Rab6a	0.092
1.60960443344565e-78	0.18340034322991	0.192	0.093	8.91704760084558e-74	Ndufa9	0.099
1.65949116745026e-78	-0.214088466958546	0.445	0.584	9.19341511855771e-74	2900027M19Rik	-0.139
1.71516886418785e-78	0.268885292898047	0.325	0.207	9.50186399071424e-74	Tmbim4	0.118
1.73297939150247e-78	-0.274979009791349	0.334	0.465	9.60053253098455e-74	Klhl2	-0.131
2.16664535220416e-78	0.182350411966177	0.19	0.095	1.20029985866758e-73	Mrpl28	0.095
3.2761540945906e-78	-0.269587892609342	0.588	0.708	1.81495660686224e-73	Slc25a23	-0.12
3.36303115924595e-78	-0.262624985866091	0.724	0.799	1.86308563191067e-73	Wwox	-0.0750000000000001
3.90881569838584e-78	-0.301779972403141	0.686	0.779	2.16544480874877e-73	Enox1	-0.093
3.96929095572186e-78	0.234841711123469	0.248	0.141	2.19894749656036e-73	1810037I17Rik	0.107
5.02706580202383e-78	-0.236336645617849	0.32	0.445	2.78494418366318e-73	Prmt7	-0.125
5.32916992958894e-78	0.250325966059517	0.273	0.158	2.95230684929298e-73	Rpl22	0.115
5.53443260609267e-78	-0.229735787962815	0.221	0.345	3.06602031944928e-73	Cry2	-0.124
5.95157896290568e-78	-0.244006592912831	0.215	0.34	3.29711522966011e-73	Kif17	-0.125
7.01453253233984e-78	0.184170256037765	0.182	0.086	3.88598087759095e-73	Mrpl51	0.096
7.11168038453109e-78	-0.229490176970381	0.224	0.337	3.93979981622638e-73	Osbp2	-0.113
7.81019643287946e-78	-0.237776901422531	0.678	0.784	4.32677072185089e-73	Dtnb	-0.106
1.07185163880154e-77	0.350083868504282	0.508	0.422	5.93795089379663e-73	Fkbp1a	0.086
1.23627273381019e-77	0.273704789892313	0.409	0.293	6.8488273180351e-73	Xpo1	0.116
1.30485328385272e-77	0.122508105776759	0.1	0.031	7.22875670721566e-73	Mfsd5	0.069
1.38778885122556e-77	-0.250945563793513	0.572	0.693	7.68821145690448e-73	Clasp1	-0.121
1.43265882063516e-77	0.194290166904023	0.128	0.047	7.93678660043674e-73	Cbln1	0.081
1.44348726575353e-77	-0.2169698934833	0.849	0.923	7.99677510354799e-73	Fus	-0.0740000000000001
1.65958489759721e-77	-0.248696927489562	0.243	0.368	9.1939343741988e-73	Sfxn5	-0.125
2.01708449702275e-77	-0.258094139006827	0.774	0.852	1.11744464050563e-72	Rasgrf1	-0.078
3.31117258917904e-77	0.314733699961233	0.468	0.361	1.83435650267929e-72	Serp2	0.107
5.10928865554202e-77	-0.220609461181956	0.217	0.34	2.83049482228372e-72	Zfp346	-0.123
5.90989268673733e-77	-0.270750763327558	0.55	0.673	3.27402144952561e-72	Svop	-0.123
6.29232201050888e-77	-0.238650127125974	0.48	0.612	3.48588347060181e-72	Tnpo1	-0.132
7.91714798098009e-77	-0.206959814002593	0.159	0.266	4.38602080998316e-72	Dagla	-0.107
7.96260933700243e-77	-0.262262811456672	0.644	0.742	4.41120594660598e-72	Matk	-0.098
8.54520901171219e-77	-0.238656469866615	0.348	0.478	4.73396034039843e-72	Gm43362	-0.13
1.01539105898496e-76	0.307752751646374	0.456	0.334	5.62516492767077e-72	Hnrnpa3	0.122
1.07434585107913e-76	-0.231369565236578	0.219	0.343	5.95176858039329e-72	Slc39a13	-0.124
1.39587642088147e-76	-0.2408401337705	0.427	0.557	7.73301578404124e-72	Cers5	-0.13
1.47125685130427e-76	-0.236088168900081	0.415	0.547	8.1506158305405e-72	Nsmce2	-0.132
1.67522645373162e-76	-0.234071999920769	0.224	0.342	9.28058703102778e-72	Arhgap23	-0.118
1.92682334429654e-76	0.218980518247768	0.236	0.13	1.06744086450684e-71	Pcbp1	0.106
2.00546472120508e-76	-0.272922961792568	0.526	0.652	1.1110074009004e-71	Ocrl	-0.126
2.0634793084619e-76	0.275017232058909	0.352	0.235	1.14314690209481e-71	Tkt	0.117
2.75176975575769e-76	0.258027020915479	0.351	0.231	1.5244529269922e-71	Trappc6b	0.12
2.82125549616434e-76	0.304718363725926	0.467	0.353	1.56294733232008e-71	Cetn3	0.114
5.4915099414831e-76	-0.276234420372324	0.558	0.667	3.04224159248222e-71	Garnl3	-0.109
5.79382593848941e-76	-0.214899148316387	0.279	0.405	3.20972163166375e-71	Slc25a28	-0.126
5.81412555921264e-76	-0.258377857615445	0.526	0.642	3.22096741854821e-71	D430041D05Rik	-0.116
6.25069785495985e-76	0.320689956952519	0.538	0.441	3.46282410466921e-71	Pfdn1	0.097
6.4456738697653e-76	0.148663189741032	0.125	0.048	3.57083886711128e-71	Rps19bp1	0.077
1.26356620692307e-75	-0.214746503032815	0.973	0.984	7.00003042973309e-71	Pde4d	-0.011
2.14332822089029e-75	0.40643058025221	0.392	0.295	1.18738240109101e-70	Slc17a6	0.097
2.28996626136148e-75	-0.259892032079707	0.47	0.602	1.26861840913165e-70	Apex2	-0.132
2.4603891395532e-75	-0.229625413341998	0.409	0.536	1.36303097942107e-70	Fam222b	-0.127
3.52157706651014e-75	0.309689062640324	0.423	0.299	1.95091847907595e-70	Hprt	0.124
3.97200998904376e-75	-0.217273177286113	0.764	0.843	2.20045381383035e-70	Astn1	-0.079
3.97459430354659e-75	-0.213749605497553	0.698	0.804	2.20188549822177e-70	Ccnt2	-0.106
4.14643627115612e-75	0.322047646432058	0.442	0.347	2.29708422985778e-70	Vdac1	0.095
5.44947193995513e-75	-0.203000645577021	0.219	0.338	3.01895296001574e-70	Trub2	-0.119
6.15505138955433e-75	-0.227415089137473	0.318	0.448	3.4098369192992e-70	Gpsm1	-0.13
6.67829239754672e-75	-0.21565123947207	0.29	0.41	3.69970720531691e-70	Tmem186	-0.12
7.59043960107888e-75	0.134632045165645	0.114	0.038	4.20502763460169e-70	Ninj1	0.076
9.142896096016e-75	0.207398307544825	0.197	0.098	5.0650730082319e-70	Hint2	0.099
1.03926858563492e-74	0.310699606558353	0.681	0.661	5.75744403755889e-70	Grina	0.02
1.05616070592743e-74	-0.22652473776397	0.578	0.706	5.85102469476738e-70	Crebzf	-0.128
1.11651229362764e-74	0.286427250416378	0.37	0.253	6.18536645546774e-70	Ppp2ca	0.117
1.23297133132069e-74	-0.264477651403752	0.509	0.627	6.83053787838348e-70	Tango2	-0.118
1.31380421335355e-74	-0.226428061684592	0.966	0.983	7.27834396155731e-70	Dpp6	-0.017
1.4345726823203e-74	-0.262372795514143	0.29	0.413	7.94738920278621e-70	Pygb	-0.123
1.5099110098376e-74	-0.288200842640657	0.738	0.829	8.3647560033993e-70	Brinp1	-0.091
1.53797944010743e-74	0.163975161690358	0.145	0.063	8.52025230025117e-70	Ss18l2	0.082
2.01809916227647e-74	-0.224531597404393	0.293	0.423	1.11800675490954e-69	Cul4a	-0.13
2.22472441604141e-74	0.207364638753549	0.22	0.12	1.23247507924278e-69	Rsph9	0.1
3.16429215547946e-74	-0.240420981644298	0.382	0.511	1.75298621121406e-69	Lmtk2	-0.129
3.56125337279045e-74	-0.206017607858086	0.133	0.241	1.97289875599218e-69	Dynlt1c	-0.108
4.02569819601584e-74	-0.177868716183928	0.116	0.211	2.23019654361081e-69	Gpr137b-ps	-0.095
4.05217989077568e-74	-0.211014267880634	0.776	0.858	2.24486713769082e-69	Fry	-0.082
4.5682308350087e-74	0.234356746757858	0.247	0.137	2.53075420028647e-69	Chchd1	0.11
4.60898365591726e-74	0.244232189051967	0.837	0.814	2.5533308555416e-69	Nptn	0.023
5.51547003278266e-74	0.430567578388342	0.816	0.757	3.05551524346126e-69	Gm20642	0.0589999999999999
5.79907427832892e-74	0.245689789341925	0.308	0.195	3.21262915945144e-69	Nsa2	0.113
6.00427139007743e-74	-0.221579049468558	0.547	0.667	3.326306307389e-69	Ddx17	-0.12
6.77199915222585e-74	0.262071067561788	0.088	0.024	3.7516198103416e-69	Cck	0.064
8.09402949662733e-74	-0.24915213032513	0.276	0.397	4.48401140083658e-69	Ppp4r1l-ps	-0.121
8.66113636152842e-74	-0.247904838740284	0.488	0.61	4.79818293292313e-69	Zfp704	-0.122
9.32503370607864e-74	-0.255150982125215	0.339	0.473	5.16597542283051e-69	Ivd	-0.134
9.72376589083426e-74	-0.251953199628078	0.533	0.658	5.38686906586327e-69	Aopep	-0.125
9.75885425118119e-74	-0.225573839524945	0.25	0.375	5.40630766661187e-69	Mettl2	-0.125
9.90093314643522e-74	-0.259617068210372	0.347	0.476	5.48501795379365e-69	Ank	-0.129
1.09605343119912e-73	-0.219137831598243	0.854	0.919	6.0720264035e-69	Klhdc10	-0.0650000000000001
1.14947405080505e-73	-0.246334916987525	0.464	0.593	6.36797129405488e-69	Cux1	-0.129
1.26019600888601e-73	0.153794726792553	0.148	0.062	6.98135986962758e-69	Lamtor5	0.086
1.36160885893787e-73	0.284434598063679	0.302	0.186	7.54317691762991e-69	H2aj	0.116
1.64903702318661e-73	-0.21524633994509	0.249	0.373	9.13550020475149e-69	Fbrsl1	-0.124
1.6498827830548e-73	0.237750059274475	0.296	0.18	9.14018562984528e-69	Cnih1	0.116
1.77018997031793e-73	-0.242990295952818	0.411	0.54	9.8066754165643e-69	Kcmf1	-0.129
1.79781063510714e-73	0.213368739742123	0.236	0.131	9.95969113743005e-69	Sult4a1	0.105
1.90566770730458e-73	0.24089069820009	0.261	0.155	1.05572085316966e-68	Ddx41	0.106
2.28269064480076e-73	-0.247386460468348	0.427	0.55	1.26458779031317e-68	Rnf150	-0.123
2.31475025019705e-73	-0.230899409591658	0.705	0.813	1.28234849110667e-68	Pacsin1	-0.108
2.43152317339256e-73	-0.26419703305406	0.609	0.723	1.34703952282774e-68	Foxn3	-0.114
